time,ice_free,new_young,thin_FY,medium_FY,thick_FY,multiyear
2025-03-07,331959.57831447467,134479.238114569,143939.6820840778,30567.11156180311,1514.4513615830665,0.0
2025-03-08,334716.1054298266,154205.86238778447,123644.41017257582,27348.97008285232,2544.713363468325,0.0
2025-03-09,339472.9698616809,149508.9274582479,120482.97693711228,26750.381920602078,6244.805258864385,0.0
2025-03-10,344700.87672099425,141673.76134631247,121355.04119066341,27313.36718426655,7417.014994270891,0.0
2025-03-11,346502.41030247614,134779.0427593137,113854.84311001399,39325.22435941503,7998.540905288674,0.0
2025-03-12,344335.46562723443,135529.2374830473,112236.42563751072,38456.12951301911,11902.803175696052,0.0
2025-03-13,337816.8640443505,119242.23195648758,132479.67085400445,40724.33233639857,12196.962245266423,0.0
2025-03-14,330127.29660930496,116295.47123055373,138423.49030808933,43985.375243551636,13628.428045007971,0.0
2025-03-15,322983.4433624967,121380.47507584223,140139.18722077852,42977.31276957182,14979.64300781834,0.0
2025-03-16,317898.7326892859,118629.42523297784,146009.86730192113,42804.6593133247,16307.008726053855,810.3681729441732
2025-03-17,312230.700712929,110252.03776225202,159338.7869747259,43958.865512770855,16192.792308378605,486.87816545120336
2025-03-18,308217.7674682463,112704.81000051668,161021.16009238258,43547.384311734226,16427.85649305866,541.083070569151
2025-03-19,301210.0050697521,125125.35027923374,152263.9847187514,49353.66462452828,14507.056744242054,0.0
2025-03-20,294944.6021792168,133773.27511669465,155167.34477776126,44931.717365374134,13643.121997460721,0.0
2025-03-21,288740.8711324626,129856.29745707221,166564.67722936693,44229.20956225836,13069.006055347478,0.0
2025-03-22,282473.5259484864,129698.35300908875,171294.216635719,47313.73333179295,11680.2325114205,0.0
2025-03-23,277036.695899359,127476.38500256944,182571.6677553093,45344.6566951844,10030.656084085447,0.0
2025-03-24,274249.84948968934,130890.57166060542,185913.58347290722,41250.38972564229,10155.667087663345,0.0
2025-03-25,272014.20236685907,129963.11727234191,197665.50930501326,34886.775343098976,7930.457149194361,0.0
2025-03-26,269426.2967636522,155003.1034116562,180579.08133710435,30758.46617192557,6498.335081479844,194.77867068943783
2025-03-27,269690.28941410896,199221.41170065745,145455.81848322978,25781.664180721866,2181.0252106631915,129.85244712629188
2025-03-28,270927.50045852177,219804.5334127243,121709.0989267388,26651.001072121937,2783.9574749780636,583.9700914227136
2025-03-29,272728.4901442772,234895.30914151183,113108.59515412209,19519.99490677635,2012.3454281566583,195.32666166342207
2025-03-30,276000.510693428,202733.78631506275,141107.6275761401,21438.56191187422,1179.5749400025213,0.0
2025-03-31,278524.596753641,185372.36985941613,165396.00380321592,13013.612510607098,153.47850962749092,0.0
2025-04-01,284927.14491677197,136137.0245798969,202427.78904638265,18249.84915038078,718.2537430752477,0.0
2025-04-02,291665.33961118077,124734.53744978539,205822.24013219116,19930.009527233684,307.93471611658396,0.0
2025-04-03,300768.7986908513,109326.50445355134,206172.2878530323,25678.59427113741,513.8761679352442,0.0
2025-04-04,304425.51956638496,104151.5471530795,205193.2828754009,26692.345990256188,1997.3658513860423,0.0
2025-04-05,303149.63410551427,100062.60787602575,194105.55418001133,42836.769731609966,2305.4955433462237,0.0
2025-04-06,301271.6805587971,98812.37792129387,194240.99549317325,46088.50218065248,2046.5052825909058,0.0
2025-04-07,297569.9997611307,103546.14598781499,194842.65632380405,44353.15139589046,2148.1079678673045,0.0
2025-04-08,294434.30924605136,111012.41062956714,193141.1212176916,42290.64708803862,1581.5732551588003,0.0
2025-04-09,292416.74079893646,114525.29524861905,192616.7895009108,41319.66263288248,1581.5732551588003,0.0
2025-04-10,284978.29046139406,124195.4267317715,188575.82116015916,43641.65379018136,1068.8692930014856,0.0
2025-04-11,274670.1745922917,135902.50328098546,187044.9743017437,43773.539968485245,1068.8692930014856,0.0
2025-04-12,267720.9782891896,142865.41020054556,190910.33777028555,39894.46588348541,1068.8692930014856,0.0
2025-11-10,642293.9796550492,166.08178145839483,0.0,0.0,0.0,0.0
2025-11-11,641010.339461315,1449.7219751926368,0.0,0.0,0.0,0.0
2025-11-12,638415.489793994,4044.5716425135724,0.0,0.0,0.0,0.0
2025-11-13,634211.7949642597,7243.972438382236,782.0835467122283,222.2104871533804,0.0,0.0
2025-11-14,632741.5232047577,7540.333929276368,1347.6038731264678,830.6004293469452,0.0,0.0
2025-11-15,632576.595107098,5907.306262825457,2649.4287916423327,1326.731274941771,0.0,0.0
2025-11-16,632301.3302150129,5365.838118009462,3135.9209039050684,1656.9721995800417,0.0,0.0
2025-11-17,631418.0974314301,6442.891391985491,2502.4848526782307,1986.6356953071866,109.95206510651977,0.0
2025-11-18,631610.615010515,7933.421371281209,2197.6838900157113,718.3411646957007,0.0,0.0
2025-11-19,632685.5885763718,6037.66429931764,3295.654083881514,441.154476936555,0.0,0.0
2025-11-20,631671.072626889,8199.158185497288,2425.0950585873875,164.73556553389503,0.0,0.0
2025-11-21,627596.4469474086,12164.218033455665,2316.4903828425154,382.90607280075193,0.0,0.0
2025-11-22,622287.7591322274,19624.27760952903,548.0246947510918,0.0,0.0,0.0
2025-11-23,617235.9559296385,24565.942231934176,658.1632749349649,0.0,0.0,0.0
2025-11-24,613543.6271293615,28097.392094561572,819.0422125845191,0.0,0.0,0.0
2025-11-25,609122.7434374052,32027.352785237443,1309.9652138650195,0.0,0.0,0.0
2025-11-26,604774.1779369521,36426.08086287661,1259.8026366787903,0.0,0.0,0.0
2025-11-27,602511.0149233502,39064.62474161302,884.4217715444856,0.0,0.0,0.0
2025-11-28,601102.9476800647,33271.41859010463,5459.335183397042,2029.7814609657696,596.5785219755057,0.0
2025-11-29,600154.0461997705,35267.33441081135,4112.715778951406,2270.0300147173807,655.9350322568761,0.0
2025-11-30,593149.6011253376,40001.95196612309,1723.7752774098471,3593.3543501635813,3454.9099311204372,536.4687863529026
2025-12-01,572406.6082698186,60199.96762846148,7740.871875314105,1629.6775849048433,482.93607800851294,0.0
2025-12-02,541222.5362545035,88905.7111023285,11494.235753788846,837.5783258867199,0.0,0.0
2025-12-03,518830.1927721936,97790.92219350861,23137.87225802055,1828.870518715339,872.2036940695152,0.0
2025-12-04,505342.6589221583,101717.21947960995,30991.98110804679,3468.700664960465,939.5012617320702,0.0
2025-12-05,496510.91710823646,106760.52711887582,34187.55676855295,4345.136840926036,655.9235999163582,0.0
2025-12-06,488294.7011889523,116862.338891036,36156.82732916494,1146.1940273543303,0.0,0.0
2025-12-07,479161.2166641118,113785.06994191669,45917.262649890494,2576.917685114468,1019.5944954740413,0.0
2025-12-08,474542.891379353,125018.93839645816,41635.00516408478,1263.2264966116493,0.0,0.0
2025-12-09,475778.58180656255,143178.74509797286,23502.73453197217,0.0,0.0,0.0
2025-12-10,477216.81473780633,147908.2365212115,17335.01017748972,0.0,0.0,0.0
2025-12-11,478219.9442862181,150073.75123954957,14166.365910739885,0.0,0.0,0.0
2025-12-12,480006.4737869187,140518.14108720375,21935.446562385132,0.0,0.0,0.0
2025-12-13,483552.52292011667,138154.4604738322,20753.078042558674,0.0,0.0,0.0
2025-12-14,483786.8091569182,138439.67101219017,20169.755159574393,63.82610782486366,0.0,0.0
2025-12-15,485498.90849544934,141395.60404837783,15565.548892680397,0.0,0.0,0.0
2025-12-16,485338.25398921897,137349.0662242394,19451.956886318294,320.7843367309856,0.0,0.0
2025-12-17,484502.7994326827,134077.49213208017,23172.907089129876,706.8627826148434,0.0,0.0
2025-12-18,485207.06637792184,124420.67726271092,28300.86722865532,2101.658126355736,1534.03054803561,706.4954886860371
2025-12-19,485531.52070603543,121695.72347439243,30526.719555267882,1786.392733796008,1473.5114443124505,257.8737221905559
2025-12-20,490122.4121966534,108003.5765655734,39428.555307004375,2549.913167647748,1537.337552137315,257.8737221905559
2025-12-21,497035.92198653426,97618.9290155493,42700.84719276051,2296.4454009795118,2177.06721667078,257.8737221905559
2025-12-22,498925.7248035489,85429.18669553389,53066.41441199857,3123.5979721338576,1790.0699498916301,0.0
2025-12-23,496271.59262443695,80130.00949130923,61538.30686138697,3315.4014348780884,703.7413736509835,0.0
2025-12-24,481287.1515066271,95365.80265014825,63322.010280267685,2485.0969994645493,0.0,0.0
2025-12-25,459077.4241024032,112681.33327041574,68100.06300754574,2024.6027160312692,385.3440530122491,0.0
2025-12-26,444484.7005519717,121565.33500923,72461.0979794391,2528.7907589871147,1355.3937747511304,64.74336212861442
2025-12-27,434163.2027924636,129600.77867236207,72230.17576975453,4060.387819398642,1626.5875167040301,778.9288658247223
2025-12-28,425725.99626272963,133501.19018226018,76230.99625249434,4599.812839416689,1492.006933270409,910.0589663363467
2025-12-29,418377.17977835913,139200.15924822143,75245.60579423717,7231.217774272183,1885.2113989707607,520.6874424469252
2025-12-30,413961.8525138185,145313.7989774891,74381.81858830637,6654.221005728245,1758.447880247063,389.9224709183284
2025-12-31,407006.9598073416,151761.50254689067,76475.02421021459,5068.00691458359,1952.6940987273938,195.87385874973748
2026-01-01,401534.923127947,154760.69321088458,82997.97896781235,2905.6660475507206,260.80008231288343,0.0
2026-01-02,390524.5689822498,156249.52183516638,92965.53234778628,2333.6273947008103,386.81087660427283,0.0
2026-01-03,380755.2693912562,156857.906686946,101550.88949859815,2521.2763573794987,774.7195023277219,0.0
2026-01-04,366171.20481238875,165927.4225273896,106052.04231593799,4116.444087734808,0.0,0.0
2026-01-05,350257.54494674015,167381.49783112918,120729.79455167973,3898.276413902147,0.0,0.0
2026-01-06,331415.09295975073,168342.67442967335,137485.84876011562,4442.6385112800035,0.0,0.0
2026-01-07,309599.78106504644,182291.9553331479,142757.31562680722,6907.350188691893,0.0,0.0
2026-01-08,290854.2603421632,202798.62059531244,137476.97996031467,10810.61262593714,0.0,0.0
2026-01-09,273781.7003016239,203086.21998203042,151319.94479879775,12189.288237561035,130.58270509234694,0.0
2026-01-10,260623.98237307495,215306.7270920886,149071.07930742504,14974.666437547783,261.5299430571936,0.0
2026-01-11,246509.47161268498,218539.82577399505,159077.1109967928,14395.69412266652,1323.0831725812684,0.0
2026-01-12,234183.9125280643,220981.37907100085,168895.72556313447,15035.930733211708,1127.7531104034117,0.0
2026-01-13,222582.92988935162,240492.99141212428,165315.7464663302,12425.742853013951,132.2199041537749,0.0
2026-01-14,220152.4197872545,252613.03154953642,155325.2875733187,12600.644851536112,66.20068474441246,0.0
2026-01-15,219910.8576605287,259917.5855260961,155806.87578715966,5907.0249938588795,0.0,0.0
2026-01-16,221750.763402506,266975.48552558426,150375.28075670055,3358.531751716815,0.0,0.0
2026-01-17,224636.6328253747,270971.61006313807,145031.07310857723,1820.7454394175716,0.0,0.0
2026-01-18,235969.86965108852,263280.1715860192,142987.80971224647,222.2104871533804,0.0,0.0
2026-01-19,253565.3949967478,249749.87954027872,138978.12903411602,166.6578653650353,0.0,0.0
2026-01-20,271629.6164195451,225233.96422700956,141356.54301456083,4239.9377753921235,0.0,0.0
2026-01-21,285101.82101978234,209022.9904364491,138542.01295046473,9793.237029811475,0.0,0.0
2026-01-22,289774.1110319494,192488.24921399384,148117.99530988059,12079.70588068369,0.0,0.0
2026-01-23,294106.557979804,180870.96836961614,155629.99384404937,11852.541243038086,0.0,0.0
2026-01-24,284709.7040540343,176296.35701894134,164624.36918998108,16829.631173550853,0.0,0.0
2026-01-25,264003.5030190452,192370.21319999345,167574.97246842436,18511.372749044553,0.0,0.0
2026-01-26,248040.12557151105,173929.2990604969,202058.09570360827,18432.541100891332,0.0,0.0
2026-01-27,237329.54557947294,175356.84364945447,209791.7172848758,19981.954922704343,0.0,0.0
2026-01-28,226786.05169375805,187504.88252484324,199863.12546268984,28306.001755216435,0.0,0.0
2026-01-29,214578.25500992627,209257.8937863442,189885.3362252324,28738.57641500468,0.0,0.0
2026-01-30,199072.68230547075,232528.90238158996,181244.28727487952,29614.189474567356,0.0,0.0
2026-01-31,186437.97674038945,259928.34197096105,165410.80041651218,30682.942308644884,0.0,0.0
2026-02-01,175507.26474030231,281524.23165861814,155722.9353658255,29705.6296717616,0.0,0.0
2026-02-02,168053.49147746927,303639.0334042719,142768.84709533572,27998.68945943071,0.0,0.0
2026-02-03,164352.00840966264,316048.99271943525,137095.30403066706,24963.756276742584,0.0,0.0
2026-02-04,162993.46702875558,325286.85338536673,131814.68654135132,22365.0544810339,0.0,0.0
2026-02-05,163879.21154667236,317274.2251610415,141612.17112276945,19694.453606024323,0.0,0.0
2026-02-06,166316.3002112388,303205.84001476964,148482.1191847196,24455.802025779492,0.0,0.0
2026-02-07,167855.74481393074,295468.7182089059,157967.10198401703,21168.49642965397,0.0,0.0
2026-02-08,174547.71646583674,279929.95573047746,167077.2999145737,20905.089325619694,0.0,0.0
2026-02-09,181248.98190418835,272397.9371671599,163416.19595495996,25396.946410199365,0.0,0.0
2026-02-10,191369.0662730714,253800.9074038139,171355.63814854054,25934.449611081756,0.0,0.0
2026-02-11,208219.83390981634,232448.93949546723,159830.2696736136,41961.018357610395,0.0,0.0
2026-02-12,239455.06092312856,196554.2742051253,161087.54650589568,44515.84666771209,847.3331346459672,0.0
2026-02-13,250115.60284931224,181470.22865165133,160122.00266277857,47450.471228302304,3301.756044463112,0.0
2026-02-14,256932.875329862,175157.18647476955,160337.7768523487,39195.19710493734,10837.02567458999,0.0
2026-02-15,265434.74794908427,152110.13201661326,172029.59811621826,45558.75484660971,7326.828507982136,0.0
2026-02-16,274661.9763311283,138248.29997479505,175650.81065972522,40590.21978587491,13308.754684984044,0.0
2026-02-17,286351.0838848421,131819.82670994295,168520.53244771203,45745.55784271255,10023.060551297987,0.0
2026-02-18,296318.00183495856,125191.86950406956,159403.8586693043,47923.94428961448,13622.38713856069,0.0
2026-02-19,309629.0527519605,118714.22989673907,148358.76904585195,50667.15540770315,15090.854334252886,0.0
2026-02-20,321520.006227663,110433.34688054575,158329.42326825912,40473.93990786059,11703.345152179127,0.0
2026-02-21,324796.0540639692,109085.65931903856,151324.83049999236,45260.72396145607,11992.793592051436,0.0
2026-02-22,316179.79784392763,102748.62051266534,148534.4329936636,57258.718728496504,17738.491357754498,0.0
2026-02-23,298178.33886602696,109635.93213269062,150110.3514313198,68072.68580654362,16462.75319992654,0.0
2026-02-24,244441.51271823305,149672.6370980971,157334.22323055216,73722.40557728469,17289.282812340556,0.0
2026-02-25,214126.5734136055,174292.08882155904,166181.03838205134,72316.82250649192,15543.538312799757,0.0
2026-02-26,191879.243897849,184349.4467973083,175396.35878789594,75559.04497223989,15275.966981214435,0.0
2026-02-27,166495.3749149812,184619.48956072077,181874.8911743096,93346.44527346455,16123.860513031454,0.0
2026-02-28,150919.35429000302,180603.97828407527,228407.7710158868,66725.50172939866,15803.456117143836,0.0
2026-03-01,138353.09698222083,196485.3481948509,218463.34598650737,77034.76333473205,12123.506938196453,0.0
2026-03-02,123325.18013536293,197786.04547145456,229504.52778167033,78224.27444626376,13620.03360175603,0.0
2026-03-03,110439.14074586214,223526.80563544075,215509.37250234478,78811.89405623503,14172.848496624858,0.0
2026-03-04,98906.63913072394,237716.05786432914,217992.524262055,74525.20199399919,13319.638185400327,0.0
2026-03-05,92322.58784781425,248012.81634913068,219723.1161273357,70658.44103894316,11743.100073283786,0.0
2026-03-06,86043.86509749186,248160.11353771787,223216.49398074797,68148.5113685002,16891.077452049714,0.0
2026-03-07,80187.57349320731,245896.59541261446,232896.88650720226,71686.43579064697,11792.570232836551,0.0
2026-03-08,74133.94173100257,243663.1888730409,246524.1983579452,70105.15449873568,8033.577975783199,0.0
2026-03-09,71398.54658310587,262883.0019584586,240415.10449184407,61873.81823913779,5889.590163961224,0.0
2026-03-10,67809.36851766516,273927.5699469262,234454.46439300085,57781.574748565494,8487.083830349902,0.0
2026-03-11,64500.452147372205,283664.27390495205,230971.53809067124,51842.20004214804,11481.597251364048,0.0
2026-03-12,60289.93882112128,297129.0121897569,223774.55923954648,47902.5383486235,13364.012837459359,0.0
2026-03-13,55765.62372610047,301881.9732869434,222765.6579666361,48668.53164937169,13378.274807455915,0.0
2026-03-14,49864.533117065046,314165.7088348441,214870.8762519312,49909.67349906091,13649.269733606294,0.0
2026-03-15,46449.008527138416,322375.1027458997,203154.98045301455,58810.597506159334,11670.372204295554,0.0
2026-03-16,40821.791557515564,312210.96064731403,214342.8687528076,60208.04423485004,14876.396244020332,0.0
2026-03-17,32715.469682553376,291752.16136344336,234788.91779282162,65744.93596792259,17458.57662976667,0.0
2026-03-18,27290.684155349336,282408.56731249084,248664.45822138697,69290.55817816957,14805.79356911084,0.0
2026-03-19,22173.492564409567,273959.6422813734,257810.85671878688,74124.65827718188,14391.411594755837,0.0
2026-03-20,19845.25590518801,278142.00895288534,262812.5399263627,71565.07005905994,10095.186593011538,0.0
2026-03-21,18643.297336326625,275800.79221461294,272732.84970619023,68818.33010037898,6464.792078998834,0.0
2026-03-22,18132.893681416874,289285.74018421315,273398.6844561114,56668.017607477464,4974.725507288735,0.0
2026-03-23,18463.383813754306,306891.8163425373,261523.41120842675,51348.19225876026,4233.257813029015,0.0
2026-03-24,21117.29102339488,359723.77715850895,220452.99878477148,38056.59475735308,3109.3997124791663,0.0
2026-03-25,26279.070655552416,382340.88176466303,197349.33747390145,35244.2471352433,1246.5244071473087,0.0
2026-03-26,31201.744103189863,390862.7826616594,194502.40900729486,24345.721136676242,1547.4045276872212,0.0
2026-03-27,35213.54302281848,385277.6241532914,196554.1494357607,24363.278609832763,1051.4662148042557,0.0
2026-03-28,38592.58329915391,378486.45009799785,196027.75255793508,28688.180243711657,665.0952377090999,0.0
2026-03-29,41267.21354690768,360821.5829589525,204217.1761815939,35102.81473085606,1051.274018197406,0.0
2026-03-30,40518.4426872751,337859.0204576409,234870.94320896,28381.054653284646,830.6004293469452,0.0
2026-03-31,39802.52725636675,305217.6219944876,270744.34565891186,26030.471289032324,665.0952377090999,0.0
2026-04-01,37503.977567373826,294788.517844379,278934.80817462294,30402.157420784843,830.6004293469452,0.0
2026-04-02,38235.189365154,293170.80218746315,276136.9238523421,34201.15219704052,715.9938345077821,0.0
2026-04-03,41265.77574839034,277685.26989628235,288370.398033916,33706.204218284525,1432.4135396343581,0.0
2026-04-04,43195.247570012354,274186.0912132572,294708.5030976047,29263.77714022324,1106.442415410021,0.0
2026-04-05,46521.38958039723,273671.7506290489,297567.39148271584,23206.524155233532,1493.0055891120269,0.0
2026-04-06,50649.699116257936,279740.94212955976,280898.4530646007,30450.511294560558,720.4558315285649,0.0
2026-04-07,57393.225296706085,281211.7220716174,270482.9790918787,33149.92448915203,222.2104871533804,0.0
2026-04-08,68288.41471610674,289527.7674491517,253252.2681448942,31117.91523703849,273.6958893164114,0.0
2026-04-09,81699.95227504734,283090.1576145148,241210.15012324863,36202.37456971509,257.42685398169124,0.0
2026-04-10,95543.83015498941,281971.3832771587,221016.41840636372,43622.8430371891,305.5865608065491,0.0
2026-04-11,112299.04300994216,264361.97802773083,219038.20707196486,46606.57256612927,154.26076074046642,0.0
2026-04-12,134451.7155501365,256805.01725700992,210062.2038726742,41141.12475668696,0.0,0.0
